name	len	score	pvalue
TRINITY_DN224_c0_g1_i17 len=607 path=[1:0-105 8:106-349 9:350-350 10:351-354 11:355-405 12:406-606]	607	0.37751054763793945	0.21086944251067752
TRINITY_DN224_c0_g1_i11 len=1685 path=[0:0-113 2:114-161 3:162-246 4:247-258 5:259-766 7:767-1235 8:1236-1479 10:1480-1483 12:1484-1684]	1685	0.39318060874938965	0.09821361129994713
TRINITY_DN224_c0_g1_i13 len=1724 path=[0:0-113 2:114-161 3:162-246 5:247-754 7:755-1223 8:1224-1467 10:1468-1471 11:1472-1522 12:1523-1723]	1724	0.3215269446372986	0.114132487347987
TRINITY_DN224_c0_g1_i3 len=1736 path=[0:0-113 2:114-161 3:162-246 4:247-258 5:259-766 7:767-1235 8:1236-1479 10:1480-1483 11:1484-1534 12:1535-1735]	1736	0.3477376699447632	0.10827857088903996
TRINITY_DN274_c0_g1_i2 len=1599 path=[0:0-371 2:372-1598]	1599	0.04877404123544693	0.23617720371629278
TRINITY_DN274_c0_g1_i1 len=1746 path=[0:0-371 1:372-518 2:519-1745]	1746	0.22847208380699158	0.13802024322078707
TRINITY_DN279_c0_g1_i1 len=1109 path=[0:0-1108]	1109	0.9008604288101196	0.01763728378276305
TRINITY_DN240_c0_g1_i7 len=2552 path=[0:0-951 2:952-1146 4:1147-1685 6:1686-2029 9:2030-2030 10:2031-2108 12:2109-2253 16:2254-2443 18:2444-2551]	2552	0.08244340121746063	0.20167686381146613
TRINITY_DN240_c0_g1_i1 len=2495 path=[0:0-951 2:952-1146 4:1147-1685 6:1686-2029 9:2030-2030 10:2031-2108 12:2109-2253 15:2254-2494]	2495	0.050664596259593964	0.23353349950902635
TRINITY_DN240_c0_g1_i11 len=2835 path=[0:0-951 2:952-1146 4:1147-1685 6:1686-2029 9:2030-2030 11:2031-2341 14:2342-2834]	2835	0.12546446919441223	0.17603293300098194
TRINITY_DN240_c0_g1_i2 len=2322 path=[0:0-951 2:952-1146 4:1147-1685 5:1686-1709 6:1710-2053 9:2054-2054 10:2055-2132 13:2133-2321]	2322	0.05249301344156265	0.23111639851952565
TRINITY_DN240_c0_g1_i15 len=2519 path=[0:0-951 2:952-1146 4:1147-1685 5:1686-1709 6:1710-2053 9:2054-2054 10:2055-2132 12:2133-2277 15:2278-2518]	2519	0.04959188401699066	0.23489311881562053
TRINITY_DN240_c0_g1_i13 len=2588 path=[0:0-951 2:952-1146 4:1147-1685 5:1686-1709 6:1710-2053 9:2054-2054 10:2055-2132 12:2133-2277 16:2278-2467 17:2468-2479 18:2480-2587]	2588	0.07499366998672485	0.2080217539089055
TRINITY_DN240_c0_g1_i9 len=1402 path=[4:0-538 5:539-562 6:563-906 7:907-908 14:909-1401]	1402	0.3236503601074219	0.1138492333257799
TRINITY_DN240_c0_g1_i14 len=3025 path=[0:0-951 2:952-1146 4:1147-1685 6:1686-2029 7:2030-2031 8:2032-2219 9:2220-2220 11:2221-2531 14:2532-3024]	3025	0.170536071062088	0.15701714631014427
TRINITY_DN240_c0_g1_i10 len=2859 path=[0:0-951 2:952-1146 4:1147-1685 5:1686-1709 6:1710-2053 9:2054-2054 11:2055-2365 14:2366-2858]	2859	0.12053141742944717	0.17852556839640457
TRINITY_DN240_c0_g1_i6 len=2298 path=[0:0-951 2:952-1146 4:1147-1685 6:1686-2029 9:2030-2030 10:2031-2108 13:2109-2297]	2298	0.05828613042831421	0.22477150842208626
TRINITY_DN240_c0_g1_i5 len=1083 path=[0:0-951 1:952-1082]	1083	0.40731120109558105	0.09449354180829368
TRINITY_DN240_c0_g1_i4 len=2576 path=[0:0-951 2:952-1146 4:1147-1685 5:1686-1709 6:1710-2053 9:2054-2054 10:2055-2132 12:2133-2277 16:2278-2467 18:2468-2575]	2576	0.06961163133382797	0.21281818868494598
TRINITY_DN240_c0_g1_i12 len=1588 path=[0:0-951 2:952-1146 3:1147-1587]	1588	0.034541431814432144	0.259196313920991
TRINITY_DN240_c0_g1_i8 len=2564 path=[0:0-951 2:952-1146 4:1147-1685 6:1686-2029 9:2030-2030 10:2031-2108 12:2109-2253 16:2254-2443 17:2444-2455 18:2456-2563]	2564	0.09393299371004105	0.19321701034821362
TRINITY_DN240_c0_g2_i1 len=757 path=[0:0-321 2:322-756]	757	0.42105937004089355	0.18713428286515268
TRINITY_DN240_c0_g2_i2 len=364 path=[0:0-321 1:322-363]	364	0.1799011528491974	0.3557289083284484
TRINITY_DN240_c0_g3_i1 len=216 path=[0:0-215]	216	0.5860951542854309	0.14292631839731534
TRINITY_DN240_c0_g4_i1 len=224 path=[0:0-223]	224	0.5958629846572876	0.13725070663618652
TRINITY_DN240_c0_g5_i1 len=1139 path=[0:0-88 2:89-1138]	1139	0.5014634728431702	0.06106956718785407
TRINITY_DN240_c0_g5_i2 len=1082 path=[1:0-31 2:32-1081]	1082	0.3808610439300537	0.10114056952942065
TRINITY_DN240_c0_g6_i1 len=303 path=[0:0-302]	303	0.9494985342025757	0.015404473102764125
TRINITY_DN214_c0_g1_i1 len=1136 path=[0:0-1135]	1136	0.15160956978797913	0.16394742805347837
TRINITY_DN275_c0_g1_i1 len=1660 path=[0:0-1659]	1660	0.5119270086288452	0.0566319208399426
TRINITY_DN241_c0_g1_i24 len=1768 path=[0:0-270 1:271-395 2:396-547 6:548-651 7:652-814 8:815-966 10:967-1038 12:1039-1288 14:1289-1767]	1768	0.9997559189796448	0.002171614170254551
TRINITY_DN241_c0_g1_i13 len=1696 path=[0:0-270 1:271-395 2:396-547 6:548-651 7:652-814 8:815-966 12:967-1216 14:1217-1695]	1696	0.9997901320457458	0.0020394289598912306
TRINITY_DN241_c0_g1_i41 len=1739 path=[0:0-270 2:271-422 3:423-443 4:444-445 6:446-549 7:550-712 8:713-864 12:865-1114 13:1115-1259 14:1260-1738]	1739	0.9995712041854858	0.002757005816149256
TRINITY_DN241_c0_g1_i9 len=1289 path=[9:0-261 10:262-333 11:334-414 12:415-664 13:665-809 14:810-1288]	1289	0.588261604309082	0.04365888662285671
TRINITY_DN241_c0_g1_i1 len=1841 path=[0:0-270 1:271-395 2:396-547 6:548-651 7:652-814 8:815-966 12:967-1216 13:1217-1361 14:1362-1840]	1841	0.9979314804077148	0.0046453659641966915
TRINITY_DN241_c0_g1_i34 len=1775 path=[0:0-270 1:271-395 2:396-547 3:548-568 4:569-570 5:571-626 6:627-730 7:731-893 8:894-1045 12:1046-1295 14:1296-1774]	1775	0.999603271484375	0.00264370420726641
TRINITY_DN241_c0_g1_i12 len=772 path=[0:0-270 2:271-422 3:423-443 6:444-547 8:548-699 10:700-771]	772	0.7000298500061035	0.06825151931362773
TRINITY_DN241_c0_g1_i29 len=1533 path=[0:0-270 1:271-395 2:396-547 6:548-651 8:652-803 12:804-1053 14:1054-1532]	1533	0.999238133430481	0.0032479794546415894
TRINITY_DN241_c0_g1_i6 len=2030 path=[0:0-270 1:271-395 2:396-547 6:548-651 7:652-814 8:815-966 9:967-1228 10:1229-1300 12:1301-1550 14:1551-2029]	2030	0.9962773323059082	0.005683964045622781
TRINITY_DN241_c0_g1_i53 len=1564 path=[0:0-270 6:271-374 7:375-537 8:538-689 12:690-939 13:940-1084 14:1085-1563]	1564	0.9996978044509888	0.0023226829820983457
TRINITY_DN241_c0_g1_i38 len=1717 path=[0:0-270 1:271-395 2:396-547 3:548-568 6:569-672 7:673-835 8:836-987 12:988-1237 14:1238-1716]	1717	0.9997199773788452	0.002284915779137397
TRINITY_DN241_c0_g2_i1 len=342 path=[0:0-341]	342	0.008162557147443295	0.7066442710916716
TRINITY_DN264_c0_g1_i3 len=1206 path=[0:0-119 1:120-254 2:255-324 3:325-1205]	1206	0.8390271663665771	0.022358184152881638
TRINITY_DN264_c0_g1_i1 len=1136 path=[0:0-119 1:120-254 3:255-1135]	1136	0.8282482624053955	0.023113528212100613
TRINITY_DN264_c0_g1_i2 len=1001 path=[0:0-119 3:120-1000]	1001	0.8988412022590637	0.017712818188684944
TRINITY_DN257_c0_g1_i5 len=1729 path=[0:0-1004 1:1005-1173 2:1174-1175 4:1176-1242 7:1243-1258 8:1259-1728]	1729	0.19772395491600037	0.1474998111639852
TRINITY_DN257_c0_g1_i3 len=1714 path=[0:0-1004 1:1005-1173 2:1174-1175 4:1176-1242 5:1243-1243 8:1244-1713]	1714	0.22463998198509216	0.13911549210665458
TRINITY_DN257_c0_g1_i6 len=1628 path=[0:0-1004 4:1005-1071 5:1072-1072 6:1073-1141 7:1142-1157 8:1158-1627]	1628	0.1745881736278534	0.15546869098874538
TRINITY_DN257_c0_g1_i4 len=1438 path=[0:0-1004 1:1005-1173 3:1174-1437]	1438	0.45806053280830383	0.08157715839564922
TRINITY_DN257_c0_g1_i1 len=1543 path=[0:0-1004 4:1005-1071 5:1072-1072 8:1073-1542]	1543	0.1625978797674179	0.1599441045396178
TRINITY_DN257_c0_g1_i2 len=1558 path=[0:0-1004 4:1005-1071 7:1072-1087 8:1088-1557]	1558	0.1373087614774704	0.17082105899237102
TRINITY_DN294_c0_g1_i1 len=1978 path=[0:0-1653 2:1654-1977]	1978	0.3421138823032379	0.10956265578971221
TRINITY_DN294_c0_g1_i2 len=1878 path=[0:0-1653 1:1654-1877]	1878	0.5214701294898987	0.054177052647480926
TRINITY_DN204_c0_g1_i2 len=911 path=[0:0-123 1:124-253 3:254-285 4:286-418 6:419-449 8:450-619 9:620-705 10:706-733 12:734-759 13:760-879 16:880-910]	911	0.3532542586326599	0.2235601798716815
TRINITY_DN204_c0_g1_i5 len=956 path=[0:0-123 2:124-253 3:254-285 5:286-418 6:419-449 7:450-619 9:620-705 11:706-733 12:734-759 14:760-955]	956	0.263655424118042	0.27313778246062953
TRINITY_DN204_c0_g1_i3 len=928 path=[0:0-123 1:124-253 3:254-285 4:286-418 6:419-449 8:450-619 9:620-705 10:706-733 12:734-759 13:760-879 15:880-927]	928	0.5236095190048218	0.12239176654311464
TRINITY_DN204_c0_g2_i1 len=222 path=[0:0-221]	222	0.31592559814453125	0.3745481469803268
TRINITY_DN291_c0_g2_i2 len=1516 path=[0:0-1358 3:1359-1515]	1516	0.2556001842021942	0.13090112546264823
TRINITY_DN291_c0_g2_i1 len=1570 path=[0:0-1358 2:1359-1569]	1570	0.27191653847694397	0.12667119873102198
TRINITY_DN291_c0_g2_i3 len=1531 path=[0:0-1358 1:1359-1373 3:1374-1530]	1531	0.23274758458137512	0.13679280912455624
TRINITY_DN291_c0_g3_i3 len=688 path=[0:0-182 3:183-218 4:219-221 5:222-665 6:666-687]	688	0.9357235431671143	0.023029596041317806
TRINITY_DN291_c0_g3_i14 len=244 path=[0:0-182 3:183-218 4:219-221 6:222-243]	244	0.8992345333099365	0.021919798200470714
TRINITY_DN291_c0_g3_i17 len=1700 path=[2:0-129 4:130-132 6:133-154 7:155-157 8:158-1532 11:1533-1577 12:1578-1699]	1700	0.4040325880050659	0.09524888586751265
TRINITY_DN291_c0_g3_i23 len=2174 path=[2:0-129 4:130-132 6:133-154 7:155-157 8:158-1532 11:1533-1577 13:1578-1813 14:1814-2173]	2174	0.585138738155365	0.0439610242465443
TRINITY_DN291_c0_g3_i19 len=1934 path=[2:0-129 4:130-132 6:133-154 7:155-157 8:158-1532 11:1533-1577 13:1578-1813 15:1814-1933]	1934	0.21584515273571014	0.1414570586902334
TRINITY_DN291_c0_g3_i25 len=1773 path=[2:0-129 4:130-132 6:133-154 7:155-157 8:158-1532 10:1533-1772]	1773	0.23172622919082642	0.13701941234232193
TRINITY_DN291_c0_g3_i5 len=844 path=[1:0-323 3:324-359 4:360-362 6:363-384 7:385-387 9:388-843]	844	0.35419875383377075	0.2229675064441476
TRINITY_DN291_c0_g1_i6 len=5119 path=[2:0-2050 3:2051-2637 4:2638-3380 6:3381-4532 8:4533-5118]	5119	0.23190881311893463	0.1369627615378805
TRINITY_DN291_c0_g1_i4 len=5137 path=[2:0-2050 3:2051-2637 4:2638-3380 5:3381-3398 6:3399-4550 8:4551-5136]	5137	0.23190881311893463	0.1369627615378805
TRINITY_DN291_c0_g1_i3 len=3572 path=[1:0-37 4:38-780 5:781-798 6:799-1950 7:1951-2985 8:2986-3571]	3572	0.5662158727645874	0.046227056424201225
TRINITY_DN291_c0_g1_i8 len=1376 path=[0:0-45 3:46-632 4:633-1375]	1376	0.4192117750644684	0.09200090641287106
TRINITY_DN291_c1_g1_i1 len=2915 path=[1:0-441 2:442-447 4:448-2914]	2915	0.08346143364906311	0.2008082181433643
TRINITY_DN291_c1_g1_i3 len=2916 path=[1:0-441 2:442-447 3:448-448 4:449-2915]	2916	0.08346143364906311	0.2008082181433643
TRINITY_DN291_c1_g1_i4 len=2760 path=[0:0-285 2:286-291 3:292-292 4:293-2759]	2760	0.21066336333751678	0.14353425485308557
TRINITY_DN281_c0_g1_i2 len=735 path=[0:0-597 1:598-618 3:619-734]	735	0.3456023931503296	0.2274737059963499
TRINITY_DN281_c0_g1_i3 len=714 path=[0:0-597 3:598-713]	714	0.38015204668045044	0.20938305518448136
TRINITY_DN281_c0_g1_i1 len=798 path=[0:0-597 1:598-618 2:619-681 3:682-797]	798	0.5459505915641785	0.11226928070142429
TRINITY_DN209_c0_g1_i3 len=1969 path=[0:0-265 1:266-316 3:317-319 4:320-393 5:394-1968]	1969	0.3364507257938385	0.11096004229926731
TRINITY_DN209_c0_g1_i2 len=1915 path=[0:0-265 4:266-339 5:340-1914]	1915	0.22604815661907196	0.13871893647556463
TRINITY_DN209_c0_g1_i4 len=1841 path=[0:0-265 5:266-1840]	1841	0.08573812991380692	0.19893874159679734
TRINITY_DN209_c0_g1_i1 len=1927 path=[0:0-265 2:266-274 3:275-277 4:278-351 5:352-1926]	1927	0.1350574642419815	0.17174635546491426
TRINITY_DN299_c0_g1_i1 len=1583 path=[0:0-153 2:154-1582]	1583	0.5119960308074951	0.0566319208399426
TRINITY_DN299_c0_g1_i2 len=1656 path=[1:0-226 2:227-1655]	1656	0.15467797219753265	0.16298436437797417
TRINITY_DN267_c0_g1_i1 len=1454 path=[0:0-1453]	1454	0.5586193799972534	0.047057934889342096
TRINITY_DN218_c0_g1_i8 len=2394 path=[1:0-135 2:136-136 3:137-160 4:161-1244 5:1245-1281 9:1282-1534 10:1535-1536 12:1537-1808 13:1809-1836 14:1837-2393]	2394	0.6167812347412109	0.040392023566734644
TRINITY_DN218_c0_g1_i23 len=2556 path=[0:0-623 2:624-624 4:625-1708 5:1709-1745 9:1746-1998 14:1999-2555]	2556	0.8360965251922607	0.022528136566205906
TRINITY_DN218_c0_g1_i4 len=2472 path=[0:0-623 2:624-624 4:625-1708 5:1709-1745 6:1746-1766 9:1767-2019 11:2020-2471]	2472	0.8669638633728027	0.020337638794470883
TRINITY_DN218_c0_g1_i5 len=2451 path=[0:0-623 2:624-624 4:625-1708 5:1709-1745 9:1746-1998 11:1999-2450]	2451	0.8770673274993896	0.019563411133771434
TRINITY_DN218_c0_g1_i11 len=2115 path=[0:0-623 2:624-624 3:625-648 4:649-1732 5:1733-1769 7:1770-2114]	2115	0.44503316283226013	0.08486290505325175
TRINITY_DN218_c0_g1_i15 len=1870 path=[0:0-623 2:624-624 3:625-648 4:649-1732 5:1733-1769 6:1770-1790 8:1791-1869]	1870	0.874650776386261	0.019827781554498075
TRINITY_DN218_c0_g1_i19 len=2475 path=[0:0-623 2:624-624 3:625-648 4:649-1732 5:1733-1769 9:1770-2022 11:2023-2474]	2475	0.9233856797218323	0.016013294055442252
TRINITY_DN218_c0_g1_i9 len=2858 path=[0:0-623 2:624-624 4:625-1708 5:1709-1745 9:1746-1998 10:1999-2000 12:2001-2272 13:2273-2300 14:2301-2857]	2858	0.9228924512863159	0.016051061258403203
TRINITY_DN218_c0_g1_i17 len=2091 path=[0:0-623 2:624-624 4:625-1708 5:1709-1745 7:1746-2090]	2091	0.42530500888824463	0.09047133469295264
TRINITY_DN218_c0_g1_i12 len=2882 path=[0:0-623 2:624-624 3:625-648 4:649-1732 5:1733-1769 9:1770-2022 10:2023-2024 12:2025-2296 13:2297-2324 14:2325-2881]	2882	0.9324345588684082	0.015371251605106126
TRINITY_DN218_c0_g1_i10 len=1846 path=[0:0-623 2:624-624 4:625-1708 5:1709-1745 6:1746-1766 8:1767-1845]	1846	0.9020646214485168	0.01756174937684115
TRINITY_DN218_c0_g1_i22 len=2414 path=[0:0-623 2:624-624 4:625-1708 9:1709-1961 11:1962-2413]	2414	0.8384730815887451	0.02241483495732306
TRINITY_DN218_c0_g1_i16 len=1382 path=[1:0-135 2:136-136 3:137-160 4:161-1244 5:1245-1281 6:1282-1302 8:1303-1381]	1382	0.4945220351219177	0.06707455245864491
TRINITY_DN218_c0_g1_i21 len=2586 path=[0:0-623 2:624-624 4:625-1708 5:1709-1745 9:1746-1998 10:1999-2000 13:2001-2028 14:2029-2585]	2586	0.9057207107543945	0.01729737895611451
TRINITY_DN218_c0_g2_i1 len=276 path=[0:0-275]	276	0.3938196301460266	0.29974043085100394
TRINITY_DN245_c1_g1_i16 len=1669 path=[0:0-180 2:181-288 4:289-414 13:415-759 14:760-760 15:761-877 16:878-947 17:948-1219 19:1220-1668]	1669	0.7543401718139648	0.02900521187400861
TRINITY_DN245_c1_g1_i12 len=1820 path=[0:0-180 2:181-288 4:289-414 7:415-415 8:416-429 9:430-570 10:571-571 11:572-636 13:637-981 15:982-1098 17:1099-1370 19:1371-1819]	1820	0.7787709832191467	0.026984666515597854
TRINITY_DN245_c1_g1_i7 len=956 path=[0:0-180 3:181-204 4:205-330 5:331-376 7:377-377 8:378-391 9:392-532 10:533-533 12:534-955]	956	0.7439590692520142	0.05914504506199552
TRINITY_DN245_c1_g1_i18 len=1560 path=[0:0-180 3:181-204 4:205-330 5:331-376 13:377-721 15:722-838 17:839-1110 19:1111-1559]	1560	0.7942335605621338	0.02579499962232797
TRINITY_DN245_c1_g1_i4 len=792 path=[16:0-69 17:70-341 18:342-342 19:343-791]	792	0.5720497965812683	0.10272065325782234
TRINITY_DN245_c1_g1_i17 len=1598 path=[0:0-180 2:181-288 4:289-414 13:415-759 15:760-876 17:877-1148 19:1149-1597]	1598	0.7791426181793213	0.026928015711156432
TRINITY_DN245_c1_g1_i11 len=942 path=[0:0-180 3:181-204 4:205-330 5:331-376 7:377-377 9:378-518 10:519-519 12:520-941]	942	0.7040815353393555	0.06745188056219308
TRINITY_DN245_c1_g1_i8 len=1127 path=[0:0-180 3:181-204 4:205-330 5:331-376 6:377-547 7:548-548 8:549-562 9:563-703 10:704-704 12:705-1126]	1127	0.7592805027961731	0.02874084145328197
TRINITY_DN245_c1_g1_i15 len=1737 path=[1:0-417 10:418-418 11:419-483 13:484-828 15:829-945 16:946-1015 17:1016-1287 19:1288-1736]	1737	0.9881970882415771	0.007855578215877332
TRINITY_DN245_c1_g1_i1 len=1782 path=[0:0-180 3:181-204 4:205-330 5:331-376 7:377-377 8:378-391 9:392-532 10:533-533 11:534-598 13:599-943 15:944-1060 17:1061-1332 19:1333-1781]	1782	0.8326810002326965	0.022792506986932547
TRINITY_DN245_c1_g1_i9 len=1953 path=[0:0-180 3:181-204 4:205-330 5:331-376 6:377-547 7:548-548 8:549-562 9:563-703 10:704-704 11:705-769 13:770-1114 15:1115-1231 17:1232-1503 19:1504-1952]	1953	0.8771665096282959	0.019563411133771434
TRINITY_DN245_c1_g2_i4 len=1272 path=[0:0-534 1:535-1271]	1272	7.071324944263324e-05	0.6789787748319359
TRINITY_DN245_c1_g2_i3 len=592 path=[0:0-534 2:535-591]	592	0.011261132545769215	0.654668949556906
TRINITY_DN245_c1_g3_i1 len=372 path=[0:0-371]	372	0.034549448639154434	0.5764023537899626
TRINITY_DN245_c1_g4_i1 len=931 path=[0:0-930]	931	0.22042995691299438	0.3015484769233664
TRINITY_DN245_c1_g5_i1 len=501 path=[0:0-500]	501	0.020051216706633568	0.5993151329281831
TRINITY_DN263_c0_g1_i2 len=853 path=[0:0-39 2:40-766 4:767-852]	853	0.7735602855682373	0.053801576699467536
TRINITY_DN263_c0_g1_i3 len=1327 path=[1:0-513 2:514-1240 4:1241-1326]	1327	0.03582763671875	0.25687363093889265
TRINITY_DN263_c0_g1_i4 len=1448 path=[1:0-513 2:514-1240 3:1241-1361 4:1362-1447]	1448	0.044521670788526535	0.2421066545811617
TRINITY_DN263_c0_g1_i1 len=974 path=[0:0-39 2:40-766 3:767-887 4:888-973]	974	0.7144076824188232	0.06530696720540367
TRINITY_DN230_c0_g1_i6 len=2102 path=[0:0-222 3:223-2101]	2102	0.5196765065193176	0.05455472467709042
TRINITY_DN230_c0_g1_i4 len=2113 path=[0:0-222 2:223-233 3:234-2112]	2113	0.6241163611412048	0.03971221391343757
TRINITY_DN230_c0_g1_i1 len=2570 path=[0:0-222 1:223-679 2:680-690 3:691-2569]	2570	0.8043588399887085	0.0248885867512652
TRINITY_DN230_c0_g2_i1 len=1009 path=[0:0-1008]	1009	0.04862801730632782	0.23634715612961704
TRINITY_DN230_c0_g3_i1 len=4129 path=[0:0-4128]	4129	0.9038225412368774	0.01746733136943878
TRINITY_DN230_c0_g4_i1 len=735 path=[0:0-383 2:384-734]	735	0.058835018426179886	0.4789930196240757
TRINITY_DN230_c0_g4_i2 len=586 path=[1:0-234 2:235-585]	586	0.1546637862920761	0.3526783194415699
TRINITY_DN230_c0_g5_i1 len=655 path=[0:0-654]	655	0.6526108384132385	0.0790325311859113
TRINITY_DN230_c0_g6_i1 len=1052 path=[0:0-1051]	1052	0.012298742309212685	0.32814034292620287
TRINITY_DN230_c1_g1_i1 len=228 path=[0:0-227]	228	0.32914412021636963	0.3612459319151811
TRINITY_DN288_c0_g1_i3 len=2784 path=[0:0-2619 2:2620-2620 3:2621-2783]	2784	0.9545586109161377	0.013105219427449202
TRINITY_DN288_c0_g1_i1 len=2792 path=[0:0-2619 2:2620-2620 4:2621-2791]	2792	0.9770265817642212	0.009649520356522397
TRINITY_DN288_c0_g1_i2 len=2803 path=[0:0-2619 1:2620-2802]	2803	0.9746991991996765	0.009989425183170935
TRINITY_DN288_c0_g2_i1 len=422 path=[0:0-150 1:151-349 2:350-421]	422	0.5988680124282837	0.09236483744419895
TRINITY_DN288_c0_g2_i2 len=223 path=[0:0-150 2:151-222]	223	0.5043414235115051	0.1995444871116316
TRINITY_DN252_c0_g1_i1 len=1208 path=[0:0-314 2:315-1207]	1208	0.0033021701965481043	0.42316262557594986
TRINITY_DN252_c0_g1_i2 len=1108 path=[1:0-214 2:215-1107]	1108	3.7805821193614975e-05	0.7143477604048644
TRINITY_DN361_c0_g1_i3 len=1402 path=[3:0-59 4:60-61 5:62-191 8:192-1401]	1402	0.5121185183525085	0.056556386434020695
TRINITY_DN361_c0_g1_i5 len=1529 path=[1:0-38 2:39-39 3:40-99 4:100-101 5:102-231 6:232-232 7:233-318 8:319-1528]	1529	0.5564545392990112	0.04751114132487348
TRINITY_DN361_c0_g1_i7 len=1655 path=[0:0-355 2:356-356 4:357-358 7:359-444 8:445-1654]	1655	0.37791892886161804	0.10189591358863963
TRINITY_DN361_c0_g1_i2 len=1398 path=[1:0-38 2:39-39 3:40-99 4:100-101 7:102-187 8:188-1397]	1398	0.28768137097358704	0.12255457360827857
TRINITY_DN361_c0_g1_i1 len=1786 path=[0:0-355 2:356-356 4:357-358 5:359-488 6:489-489 7:490-575 8:576-1785]	1786	0.518085241317749	0.0550079311126218
TRINITY_DN361_c0_g1_i4 len=1846 path=[0:0-355 2:356-356 3:357-416 4:417-418 5:419-548 6:549-549 7:550-635 8:636-1845]	1846	0.45658302307128906	0.08191706322229776
TRINITY_DN361_c0_g1_i6 len=1715 path=[0:0-355 2:356-356 3:357-416 4:417-418 7:419-504 8:505-1714]	1715	0.3593725264072418	0.10593700430546114
TRINITY_DN361_c0_g2_i4 len=3166 path=[0:0-1455 1:1456-1567 2:1568-1696 3:1697-3165]	3166	0.495944082736969	0.06624367399350405
TRINITY_DN361_c0_g2_i2 len=3037 path=[0:0-1455 1:1456-1567 3:1568-3036]	3037	0.40446603298187256	0.09517335146159075
TRINITY_DN361_c0_g2_i1 len=2925 path=[0:0-1455 3:1456-2924]	2925	0.4024260342121124	0.09589092831784878
TRINITY_DN361_c0_g3_i1 len=787 path=[0:0-786]	787	0.406457781791687	0.19529059812978608
TRINITY_DN361_c0_g4_i1 len=461 path=[0:0-460]	461	0.8218363523483276	0.03901564684132209
TRINITY_DN385_c0_g1_i1 len=362 path=[0:0-361]	362	0.4671247899532318	0.16447220092889028
TRINITY_DN385_c0_g2_i1 len=369 path=[0:0-288 1:289-368]	369	0.5019036531448364	0.13697749921089417
TRINITY_DN385_c0_g2_i3 len=936 path=[0:0-288 2:289-935]	936	0.5332099199295044	0.11776326929951646
TRINITY_DN370_c0_g1_i2 len=2160 path=[0:0-2159]	2160	0.19011037051677704	0.15018128257421257
TRINITY_DN370_c0_g2_i1 len=514 path=[0:0-513]	514	0.48454180359840393	0.1495042239741105
TRINITY_DN362_c0_g1_i3 len=1834 path=[0:0-322 4:323-1833]	1834	0.3041069209575653	0.11826799607221089
TRINITY_DN362_c0_g1_i1 len=2146 path=[0:0-322 1:323-630 3:631-634 4:635-2145]	2146	0.25644004344940186	0.13076894025228492
TRINITY_DN362_c0_g1_i5 len=722 path=[0:0-322 1:323-630 3:631-634 5:635-721]	722	0.6120986342430115	0.08946546501345275
TRINITY_DN362_c0_g1_i4 len=1972 path=[0:0-322 2:323-456 3:457-460 4:461-1971]	1972	0.2949972450733185	0.12053402824986781
TRINITY_DN325_c0_g1_i1 len=873 path=[0:0-872]	873	0.48080962896347046	0.15190314022841445
TRINITY_DN336_c0_g1_i3 len=2672 path=[0:0-2544 4:2545-2671]	2672	0.6717827320098877	0.03538786917440894
TRINITY_DN336_c0_g1_i1 len=2781 path=[0:0-2544 1:2545-2545 2:2546-2653 4:2654-2780]	2781	0.7136388421058655	0.03195105370496261
TRINITY_DN336_c0_g1_i2 len=2816 path=[0:0-2544 1:2545-2545 3:2546-2815]	2816	0.6736842393875122	0.035255683964045624
TRINITY_DN346_c0_g1_i1 len=682 path=[0:0-241 3:242-590 5:591-681]	682	0.44725167751312256	0.17254322753015108
TRINITY_DN346_c0_g1_i2 len=1639 path=[0:0-241 2:242-1076 3:1077-1425 4:1426-1638]	1639	0.7419695854187012	0.02977943953470806
TRINITY_DN346_c0_g1_i3 len=1517 path=[0:0-241 2:242-1076 3:1077-1425 5:1426-1516]	1517	0.7256736755371094	0.03098799002945842
TRINITY_DN346_c0_g1_i4 len=804 path=[0:0-241 3:242-590 4:591-803]	804	0.11663046479225159	0.39103275696626466
TRINITY_DN346_c0_g1_i5 len=476 path=[1:0-126 3:127-475]	476	0.3293343782424927	0.24742976958109753
TRINITY_DN346_c1_g3_i4 len=2198 path=[0:0-1200 1:1201-1817 3:1818-1909 5:1910-1936 6:1937-1996 7:1997-2197]	2198	0.0322248674929142	0.2631996374348516
TRINITY_DN346_c1_g3_i8 len=2149 path=[0:0-1200 1:1201-1817 3:1818-1909 6:1910-1969 8:1970-2148]	2149	0.09039010107517242	0.19582294735251907
TRINITY_DN346_c1_g3_i2 len=1269 path=[0:0-1200 2:1201-1268]	1269	0.00031699269311502576	0.587261122441272
TRINITY_DN346_c1_g3_i1 len=2171 path=[0:0-1200 1:1201-1817 3:1818-1909 6:1910-1969 7:1970-2170]	2171	0.038373418152332306	0.251831709343606
TRINITY_DN346_c1_g3_i5 len=2554 path=[0:0-1200 1:1201-1817 4:1818-2553]	2554	0.07707716524600983	0.20590679054309238
TRINITY_DN346_c1_g3_i7 len=2176 path=[0:0-1200 1:1201-1817 3:1818-1909 5:1910-1936 6:1937-1996 8:1997-2175]	2176	0.06608732789754868	0.21623612055291186
